"id","st_stage","ch_stage","FID","year","burn","nburn","metric","value","strata","stat"
"1886_1","late","late",1886,2009,1,1,"lad_01_sd",1.19407479897446,"Understory","sd"
"1886_1","late","late",1886,2009,1,1,"lad_02_mn",-2.32777086631164,"Sub-canopy","mn"
"1886_1","late","late",1886,2009,1,1,"lad_02_sd",0.883841987243418,"Sub-canopy","sd"
"1886_1","late","late",1886,2009,1,1,"lad_08_mn",-4.12951640369281,"Canopy","mn"
"1886_1","late","late",1886,2009,1,1,"lad_08_sd",0.874712787504215,"Canopy","sd"
"1886_1","late","late",1886,2015,1,2,"lad_01_mn",-3.30739450450429,"Understory","mn"
"1886_1","late","late",1886,2015,1,2,"lad_01_sd",1.04811725901991,"Understory","sd"
"1886_1","late","late",1886,2015,1,2,"lad_02_mn",-3.72312834512645,"Sub-canopy","mn"
"1886_1","late","late",1886,2015,1,2,"lad_02_sd",0.940836889390839,"Sub-canopy","sd"
"1886_1","late","late",1886,2015,1,2,"lad_08_mn",-4.95281364472753,"Canopy","mn"
"1886_1","late","late",1886,2015,1,2,"lad_08_sd",0.948543351661946,"Canopy","sd"
"1887_1","late","late-early",1887,2009,1,1,"lad_01_mn",-3.61605760459742,"Understory","mn"
"1887_1","late","late-early",1887,2009,1,1,"lad_01_sd",1.25642780239847,"Understory","sd"
"1887_1","late","late-early",1887,2009,1,1,"lad_02_mn",-2.9403414083566,"Sub-canopy","mn"
"1887_1","late","late-early",1887,2009,1,1,"lad_02_sd",0.8307175742529,"Sub-canopy","sd"
"1887_1","late","late-early",1887,2009,1,1,"lad_08_mn",-4.11748551797317,"Canopy","mn"
"1887_1","late","late-early",1887,2009,1,1,"lad_08_sd",0.745279443139338,"Canopy","sd"
"1887_1","late","late-early",1887,2015,1,2,"lad_01_mn",-4.68423398995938,"Understory","mn"
"1887_1","late","late-early",1887,2015,1,2,"lad_01_sd",0.943693620884824,"Understory","sd"
"1887_1","late","late-early",1887,2015,1,2,"lad_02_mn",-4.6911883445767,"Sub-canopy","mn"
"1887_1","late","late-early",1887,2015,1,2,"lad_02_sd",0.796865379026754,"Sub-canopy","sd"
"1887_1","late","late-early",1887,2015,1,2,"lad_08_mn",-5.2849796488542,"Canopy","mn"
"1887_1","late","late-early",1887,2015,1,2,"lad_08_sd",0.706193315802917,"Canopy","sd"
"1888_1","late","late-early",1888,2009,1,1,"lad_01_mn",-3.67969380667323,"Understory","mn"
"1888_1","late","late-early",1888,2009,1,1,"lad_01_sd",1.22373326611649,"Understory","sd"
"1888_1","late","late-early",1888,2009,1,1,"lad_02_mn",-3.17073537580872,"Sub-canopy","mn"
"1888_1","late","late-early",1888,2009,1,1,"lad_02_sd",0.764300638992764,"Sub-canopy","sd"
"1888_1","late","late-early",1888,2009,1,1,"lad_08_mn",-4.10882326585405,"Canopy","mn"
"1888_1","late","late-early",1888,2009,1,1,"lad_08_sd",0.891603637827085,"Canopy","sd"
"1888_1","late","late-early",1888,2015,1,2,"lad_01_mn",-4.77156595139731,"Understory","mn"
"1888_1","late","late-early",1888,2015,1,2,"lad_01_sd",0.894064327765458,"Understory","sd"
"1888_1","late","late-early",1888,2015,1,2,"lad_02_mn",-4.59207706795723,"Sub-canopy","mn"
"1888_1","late","late-early",1888,2015,1,2,"lad_02_sd",0.734394404870562,"Sub-canopy","sd"
"1888_1","late","late-early",1888,2015,1,2,"lad_08_mn",-5.21799995481593,"Canopy","mn"
"1888_1","late","late-early",1888,2015,1,2,"lad_08_sd",0.713014496052863,"Canopy","sd"
"1889_1","late","late",1889,2009,1,1,"lad_01_mn",-4.04539924930538,"Understory","mn"
"1889_1","late","late",1889,2009,1,1,"lad_01_sd",1.33404849425235,"Understory","sd"
"1889_1","late","late",1889,2009,1,1,"lad_02_mn",-3.51430552646581,"Sub-canopy","mn"
"1889_1","late","late",1889,2009,1,1,"lad_02_sd",0.969937269975005,"Sub-canopy","sd"
"1889_1","late","late",1889,2009,1,1,"lad_08_mn",-4.57811373752175,"Canopy","mn"
"1889_1","late","late",1889,2009,1,1,"lad_08_sd",1.02924345427188,"Canopy","sd"
"1889_1","late","late",1889,2015,1,2,"lad_01_mn",-4.9266153426294,"Understory","mn"
"1889_1","late","late",1889,2015,1,2,"lad_01_sd",1.09105577351642,"Understory","sd"
"1889_1","late","late",1889,2015,1,2,"lad_02_mn",-4.68633231567232,"Sub-canopy","mn"
"1889_1","late","late",1889,2015,1,2,"lad_02_sd",1.08421464024803,"Sub-canopy","sd"
"1889_1","late","late",1889,2015,1,2,"lad_08_mn",-5.31051903283968,"Canopy","mn"
"1889_1","late","late",1889,2015,1,2,"lad_08_sd",0.967216714741787,"Canopy","sd"
"189_0","suppressed","suppressed",189,2015,0,0,"lad_01_mn",-4.30993636087967,"Understory","mn"
"189_0","suppressed","suppressed",189,2015,0,0,"lad_01_sd",0.974040214642755,"Understory","sd"
"189_0","suppressed","suppressed",189,2015,0,0,"lad_02_mn",-3.43809949867773,"Sub-canopy","mn"
"189_0","suppressed","suppressed",189,2015,0,0,"lad_02_sd",0.692840867618891,"Sub-canopy","sd"
"189_0","suppressed","suppressed",189,2015,0,0,"lad_08_mn",-3.49088044049979,"Canopy","mn"
"189_0","suppressed","suppressed",189,2015,0,0,"lad_08_sd",0.542350610861403,"Canopy","sd"
"189_1","early","early-mid",189,2009,1,1,"lad_01_mn",-1.108543317432,"Understory","mn"
"189_1","early","early-mid",189,2009,1,1,"lad_01_sd",0.659130265976521,"Understory","sd"
"189_1","early","early-mid",189,2009,1,1,"lad_02_mn",-3.65431924466364,"Sub-canopy","mn"
"189_1","early","early-mid",189,2009,1,1,"lad_02_sd",1.17096976355338,"Sub-canopy","sd"
"189_1","early","early-mid",189,2009,1,1,"lad_08_mn",-6.38196828470298,"Canopy","mn"
"189_1","early","early-mid",189,2009,1,1,"lad_08_sd",0.809534108896384,"Canopy","sd"
"1890_1","late","late",1890,2009,1,1,"lad_01_mn",-4.43348195297806,"Understory","mn"
"1890_1","late","late",1890,2009,1,1,"lad_01_sd",1.44978317177769,"Understory","sd"
"1890_1","late","late",1890,2009,1,1,"lad_02_mn",-3.68929853841205,"Sub-canopy","mn"
"1890_1","late","late",1890,2009,1,1,"lad_02_sd",1.00339356767263,"Sub-canopy","sd"
"1890_1","late","late",1890,2009,1,1,"lad_08_mn",-4.34974927516768,"Canopy","mn"
"1890_1","late","late",1890,2009,1,1,"lad_08_sd",1.0023748749954,"Canopy","sd"
"1890_1","late","late",1890,2015,1,2,"lad_01_mn",-4.86228886174468,"Understory","mn"
"1890_1","late","late",1890,2015,1,2,"lad_01_sd",1.09201963098204,"Understory","sd"
"1890_1","late","late",1890,2015,1,2,"lad_02_mn",-4.59475464431313,"Sub-canopy","mn"
"1890_1","late","late",1890,2015,1,2,"lad_02_sd",1.0392156098749,"Sub-canopy","sd"
"1890_1","late","late",1890,2015,1,2,"lad_08_mn",-4.99188220596863,"Canopy","mn"
"1890_1","late","late",1890,2015,1,2,"lad_08_sd",1.02855592588336,"Canopy","sd"
"1891_1","late","late-early",1891,2015,1,2,"lad_01_mn",-4.70724783193285,"Understory","mn"
"1891_1","late","late-early",1891,2015,1,2,"lad_01_sd",1.26707864575371,"Understory","sd"
"1891_1","late","late-early",1891,2015,1,2,"lad_02_mn",-4.8530898099202,"Sub-canopy","mn"
"1891_1","late","late-early",1891,2015,1,2,"lad_02_sd",1.06382393578095,"Sub-canopy","sd"
"1891_1","late","late-early",1891,2015,1,2,"lad_08_mn",-5.36036810150407,"Canopy","mn"
"1891_1","late","late-early",1891,2015,1,2,"lad_08_sd",0.899173856650572,"Canopy","sd"
"1891_1","late","late-early",1891,2009,1,1,"lad_01_mn",-4.15578651176509,"Understory","mn"
"1891_1","late","late-early",1891,2009,1,1,"lad_01_sd",1.59054383376908,"Understory","sd"
"1891_1","late","late-early",1891,2009,1,1,"lad_02_mn",-3.75468923328076,"Sub-canopy","mn"
"1891_1","late","late-early",1891,2009,1,1,"lad_02_sd",1.11485523533091,"Sub-canopy","sd"
"1891_1","late","late-early",1891,2009,1,1,"lad_08_mn",-4.51527278152096,"Canopy","mn"
"1891_1","late","late-early",1891,2009,1,1,"lad_08_sd",1.16122599938427,"Canopy","sd"
"1892_1","late","late",1892,2009,1,1,"lad_01_mn",-4.11694522600485,"Understory","mn"
"1892_1","late","late",1892,2009,1,1,"lad_01_sd",1.54412865323893,"Understory","sd"
"1892_1","late","late",1892,2009,1,1,"lad_02_mn",-3.84900700082957,"Sub-canopy","mn"
"1892_1","late","late",1892,2009,1,1,"lad_02_sd",0.9073947766924,"Sub-canopy","sd"
"1892_1","late","late",1892,2009,1,1,"lad_08_mn",-3.99558388159747,"Canopy","mn"
"1892_1","late","late",1892,2009,1,1,"lad_08_sd",0.702422438378924,"Canopy","sd"
"1892_1","late","late",1892,2015,1,2,"lad_01_mn",-4.30333538538615,"Understory","mn"
"1892_1","late","late",1892,2015,1,2,"lad_01_sd",1.09571391130424,"Understory","sd"
"1892_1","late","late",1892,2015,1,2,"lad_02_mn",-4.85287292511809,"Sub-canopy","mn"
"1892_1","late","late",1892,2015,1,2,"lad_02_sd",0.782267534345424,"Sub-canopy","sd"
"1892_1","late","late",1892,2015,1,2,"lad_08_mn",-5.10286336340329,"Canopy","mn"
"1892_1","late","late",1892,2015,1,2,"lad_08_sd",0.822259836809525,"Canopy","sd"
"1893_1","late","late",1893,2015,1,2,"lad_01_mn",-4.68418311167383,"Understory","mn"
"1893_1","late","late",1893,2015,1,2,"lad_01_sd",1.29402240515646,"Understory","sd"
"1893_1","late","late",1893,2015,1,2,"lad_02_mn",-4.82699954411263,"Sub-canopy","mn"
"1893_1","late","late",1893,2015,1,2,"lad_02_sd",1.0859945087927,"Sub-canopy","sd"
"1893_1","late","late",1893,2015,1,2,"lad_08_mn",-5.83849165224085,"Canopy","mn"
"1893_1","late","late",1893,2015,1,2,"lad_08_sd",0.938118345558277,"Canopy","sd"
"1893_1","late","late",1893,2009,1,1,"lad_01_mn",-3.83745033282365,"Understory","mn"
"1893_1","late","late",1893,2009,1,1,"lad_01_sd",1.28516311766357,"Understory","sd"
"1893_1","late","late",1893,2009,1,1,"lad_02_mn",-3.85055150678158,"Sub-canopy","mn"
"1893_1","late","late",1893,2009,1,1,"lad_02_sd",0.89496713962376,"Sub-canopy","sd"
"1893_1","late","late",1893,2009,1,1,"lad_08_mn",-4.96769631435726,"Canopy","mn"
"1893_1","late","late",1893,2009,1,1,"lad_08_sd",1.08526222793677,"Canopy","sd"
"1894_1","late","late",1894,2009,1,1,"lad_01_mn",-3.77737648505766,"Understory","mn"
"1894_1","late","late",1894,2009,1,1,"lad_01_sd",1.46243939085313,"Understory","sd"
"1894_1","late","late",1894,2009,1,1,"lad_02_mn",-3.79313832738577,"Sub-canopy","mn"
"1894_1","late","late",1894,2009,1,1,"lad_02_sd",1.21486544782464,"Sub-canopy","sd"
"1894_1","late","late",1894,2009,1,1,"lad_08_mn",-5.2711378012694,"Canopy","mn"
"1894_1","late","late",1894,2009,1,1,"lad_08_sd",1.11943718791249,"Canopy","sd"
"1894_1","late","late",1894,2015,1,2,"lad_01_mn",-4.14392649171995,"Understory","mn"
"1894_1","late","late",1894,2015,1,2,"lad_01_sd",1.44619238976333,"Understory","sd"
"1894_1","late","late",1894,2015,1,2,"lad_02_mn",-4.15627716798433,"Sub-canopy","mn"
"1894_1","late","late",1894,2015,1,2,"lad_02_sd",1.35731474314071,"Sub-canopy","sd"
"1894_1","late","late",1894,2015,1,2,"lad_08_mn",-5.40689169594203,"Canopy","mn"
"1894_1","late","late",1894,2015,1,2,"lad_08_sd",1.09803795823633,"Canopy","sd"
"1895_1","late","late",1895,2015,1,2,"lad_01_mn",-4.29824754942074,"Understory","mn"
"1895_1","late","late",1895,2015,1,2,"lad_01_sd",1.5494688831232,"Understory","sd"
"1895_1","late","late",1895,2015,1,2,"lad_02_mn",-4.12040818394921,"Sub-canopy","mn"
"1895_1","late","late",1895,2015,1,2,"lad_02_sd",1.19214007569969,"Sub-canopy","sd"
"1895_1","late","late",1895,2015,1,2,"lad_08_mn",-5.05499594423487,"Canopy","mn"
"1895_1","late","late",1895,2015,1,2,"lad_08_sd",1.02834162922672,"Canopy","sd"
"1895_1","late","late",1895,2009,1,1,"lad_01_mn",-3.80267252302565,"Understory","mn"
"1895_1","late","late",1895,2009,1,1,"lad_01_sd",1.5822569468903,"Understory","sd"
"1895_1","late","late",1895,2009,1,1,"lad_02_mn",-3.644837197408,"Sub-canopy","mn"
"1895_1","late","late",1895,2009,1,1,"lad_02_sd",1.02226211495758,"Sub-canopy","sd"
"1895_1","late","late",1895,2009,1,1,"lad_08_mn",-4.87369352449014,"Canopy","mn"
"1895_1","late","late",1895,2009,1,1,"lad_08_sd",0.976328115368486,"Canopy","sd"
"1896_1","late","late",1896,2015,1,2,"lad_01_mn",-4.85559604387912,"Understory","mn"
"1896_1","late","late",1896,2015,1,2,"lad_01_sd",1.2775541394146,"Understory","sd"
"1896_1","late","late",1896,2015,1,2,"lad_02_mn",-4.87231152342927,"Sub-canopy","mn"
"1896_1","late","late",1896,2015,1,2,"lad_02_sd",1.1502557132209,"Sub-canopy","sd"
"1896_1","late","late",1896,2015,1,2,"lad_08_mn",-5.31009055065569,"Canopy","mn"
"1896_1","late","late",1896,2015,1,2,"lad_08_sd",1.07774137397798,"Canopy","sd"
"1896_1","late","late",1896,2009,1,1,"lad_01_mn",-4.14019643993511,"Understory","mn"
"1896_1","late","late",1896,2009,1,1,"lad_01_sd",1.51604951638239,"Understory","sd"
"1896_1","late","late",1896,2009,1,1,"lad_02_mn",-3.90377319211095,"Sub-canopy","mn"
"1896_1","late","late",1896,2009,1,1,"lad_02_sd",1.07790196903053,"Sub-canopy","sd"
"1896_1","late","late",1896,2009,1,1,"lad_08_mn",-4.61212833017428,"Canopy","mn"
"1896_1","late","late",1896,2009,1,1,"lad_08_sd",1.02934892840613,"Canopy","sd"
"1897_1","late","late",1897,2009,1,1,"lad_01_mn",-3.9505190722815,"Understory","mn"
"1897_1","late","late",1897,2009,1,1,"lad_01_sd",1.88468638082264,"Understory","sd"
"1897_1","late","late",1897,2009,1,1,"lad_02_mn",-4.30095741786894,"Sub-canopy","mn"
"1897_1","late","late",1897,2009,1,1,"lad_02_sd",1.04650970358454,"Sub-canopy","sd"
"1897_1","late","late",1897,2009,1,1,"lad_08_mn",-4.14931558875819,"Canopy","mn"
"1897_1","late","late",1897,2009,1,1,"lad_08_sd",0.922881445365203,"Canopy","sd"
"1897_1","late","late",1897,2015,1,2,"lad_01_mn",-4.20839188269026,"Understory","mn"
"1897_1","late","late",1897,2015,1,2,"lad_01_sd",1.57137823871946,"Understory","sd"
"1897_1","late","late",1897,2015,1,2,"lad_02_mn",-5.25536444616399,"Sub-canopy","mn"
"1897_1","late","late",1897,2015,1,2,"lad_02_sd",0.919137973534444,"Sub-canopy","sd"
"1897_1","late","late",1897,2015,1,2,"lad_08_mn",-4.94138416853723,"Canopy","mn"
"1897_1","late","late",1897,2015,1,2,"lad_08_sd",1.02831058611026,"Canopy","sd"
"1898_1","early","early-mid",1898,2009,1,1,"lad_01_mn",-3.83015775467403,"Understory","mn"
"1898_1","early","early-mid",1898,2009,1,1,"lad_01_sd",1.68120167502844,"Understory","sd"
"1898_1","early","early-mid",1898,2009,1,1,"lad_02_mn",-4.50032342913496,"Sub-canopy","mn"
"1898_1","early","early-mid",1898,2009,1,1,"lad_02_sd",1.16335529690329,"Sub-canopy","sd"
"1898_1","early","early-mid",1898,2009,1,1,"lad_08_mn",-4.99306948238044,"Canopy","mn"
"1898_1","early","early-mid",1898,2009,1,1,"lad_08_sd",1.18768351126936,"Canopy","sd"
"1898_1","early","early-mid",1898,2015,1,2,"lad_01_mn",-4.220898745749,"Understory","mn"
"1898_1","early","early-mid",1898,2015,1,2,"lad_01_sd",1.7785449639255,"Understory","sd"
"1898_1","early","early-mid",1898,2015,1,2,"lad_02_mn",-5.27212637186145,"Sub-canopy","mn"
"1898_1","early","early-mid",1898,2015,1,2,"lad_02_sd",1.16678002617989,"Sub-canopy","sd"
"1898_1","early","early-mid",1898,2015,1,2,"lad_08_mn",-5.43275826429781,"Canopy","mn"
"1898_1","early","early-mid",1898,2015,1,2,"lad_08_sd",1.28303527423527,"Canopy","sd"
"1899_1","late","late",1899,2009,1,1,"lad_01_mn",-3.48273409596952,"Understory","mn"
"1899_1","late","late",1899,2009,1,1,"lad_01_sd",1.3096367297602,"Understory","sd"
"1899_1","late","late",1899,2009,1,1,"lad_02_mn",-3.62382805674117,"Sub-canopy","mn"
"1899_1","late","late",1899,2009,1,1,"lad_02_sd",0.967909649902824,"Sub-canopy","sd"
"1899_1","late","late",1899,2009,1,1,"lad_08_mn",-4.20551740020914,"Canopy","mn"
"1899_1","late","late",1899,2009,1,1,"lad_08_sd",0.886484304752204,"Canopy","sd"
"1899_1","late","late",1899,2015,1,2,"lad_01_mn",-3.8220830940985,"Understory","mn"
"1899_1","late","late",1899,2015,1,2,"lad_01_sd",1.48733469075104,"Understory","sd"
"1899_1","late","late",1899,2015,1,2,"lad_02_mn",-4.61411474490413,"Sub-canopy","mn"
"1899_1","late","late",1899,2015,1,2,"lad_02_sd",1.14616917322178,"Sub-canopy","sd"
"1899_1","late","late",1899,2015,1,2,"lad_08_mn",-5.03250341573397,"Canopy","mn"
"1899_1","late","late",1899,2015,1,2,"lad_08_sd",1.0432470019084,"Canopy","sd"
"19_0","suppressed","suppressed",19,2015,0,0,"lad_01_mn",-1.83141917589072,"Understory","mn"
"19_0","suppressed","suppressed",19,2015,0,0,"lad_01_sd",1.21240361203192,"Understory","sd"
"19_0","suppressed","suppressed",19,2015,0,0,"lad_02_mn",-2.17332061271199,"Sub-canopy","mn"
"19_0","suppressed","suppressed",19,2015,0,0,"lad_02_sd",1.02627605008599,"Sub-canopy","sd"
"19_0","suppressed","suppressed",19,2015,0,0,"lad_08_mn",-4.52517997723963,"Canopy","mn"
"19_0","suppressed","suppressed",19,2015,0,0,"lad_08_sd",1.17385978517017,"Canopy","sd"
"19_1","early","early",19,2009,1,1,"lad_01_mn",-0.226284441766737,"Understory","mn"
"19_1","early","early",19,2009,1,1,"lad_01_sd",0.509349121896104,"Understory","sd"
"19_1","early","early",19,2009,1,1,"lad_02_mn",-1.67005623667092,"Sub-canopy","mn"
"19_1","early","early",19,2009,1,1,"lad_02_sd",0.59211913119983,"Sub-canopy","sd"
"19_1","early","early",19,2009,1,1,"lad_08_mn",-5.26633976042257,"Canopy","mn"
"19_1","early","early",19,2009,1,1,"lad_08_sd",1.06450653404167,"Canopy","sd"
"190_0","suppressed","suppressed",190,2015,0,0,"lad_01_mn",-3.80584362525217,"Understory","mn"
"190_0","suppressed","suppressed",190,2015,0,0,"lad_01_sd",0.981221820086548,"Understory","sd"
"190_0","suppressed","suppressed",190,2015,0,0,"lad_02_mn",-2.8441798674802,"Sub-canopy","mn"
"190_0","suppressed","suppressed",190,2015,0,0,"lad_02_sd",0.49386791486306,"Sub-canopy","sd"
"190_0","suppressed","suppressed",190,2015,0,0,"lad_08_mn",-3.49425382591947,"Canopy","mn"
"190_0","suppressed","suppressed",190,2015,0,0,"lad_08_sd",0.322490910456741,"Canopy","sd"
"190_1","early","early-mid",NA,NA,NA,NA,"lad_01_mn",NA,"Understory","mn"
"190_1","early","early-mid",NA,NA,NA,NA,"lad_01_sd",NA,"Understory","sd"
"190_1","early","early-mid",NA,NA,NA,NA,"lad_02_mn",NA,"Sub-canopy","mn"
"190_1","early","early-mid",NA,NA,NA,NA,"lad_02_sd",NA,"Sub-canopy","sd"
"190_1","early","early-mid",NA,NA,NA,NA,"lad_08_mn",NA,"Canopy","mn"
"190_1","early","early-mid",NA,NA,NA,NA,"lad_08_sd",NA,"Canopy","sd"
"1900_1","late","late",1900,2009,1,1,"lad_01_mn",-2.53726744748918,"Understory","mn"
"1900_1","late","late",1900,2009,1,1,"lad_01_sd",1.47693909548947,"Understory","sd"
"1900_1","late","late",1900,2009,1,1,"lad_02_mn",-3.72310085037773,"Sub-canopy","mn"
"1900_1","late","late",1900,2009,1,1,"lad_02_sd",1.03694710165644,"Sub-canopy","sd"
"1900_1","late","late",1900,2009,1,1,"lad_08_mn",-4.10578737720974,"Canopy","mn"
"1900_1","late","late",1900,2009,1,1,"lad_08_sd",0.933153400056168,"Canopy","sd"
"1900_1","late","late",1900,2015,1,2,"lad_01_mn",-2.92572206255218,"Understory","mn"
"1900_1","late","late",1900,2015,1,2,"lad_01_sd",1.55568689798985,"Understory","sd"
"1900_1","late","late",1900,2015,1,2,"lad_02_mn",-4.4567780785515,"Sub-canopy","mn"
"1900_1","late","late",1900,2015,1,2,"lad_02_sd",1.1843642819069,"Sub-canopy","sd"
"1900_1","late","late",1900,2015,1,2,"lad_08_mn",-4.66795410159587,"Canopy","mn"
"1900_1","late","late",1900,2015,1,2,"lad_08_sd",1.04794898339415,"Canopy","sd"
"1901_1","late","late",1901,2009,1,1,"lad_01_mn",-2.22927198933455,"Understory","mn"
"1901_1","late","late",1901,2009,1,1,"lad_01_sd",1.31722963334901,"Understory","sd"
"1901_1","late","late",1901,2009,1,1,"lad_02_mn",-3.56981949533336,"Sub-canopy","mn"
"1901_1","late","late",1901,2009,1,1,"lad_02_sd",1.30448658125714,"Sub-canopy","sd"
"1901_1","late","late",1901,2009,1,1,"lad_08_mn",-4.22793358031366,"Canopy","mn"
"1901_1","late","late",1901,2009,1,1,"lad_08_sd",1.00136215014623,"Canopy","sd"
"1901_1","late","late",1901,2015,1,2,"lad_01_mn",-2.43710419227811,"Understory","mn"
"1901_1","late","late",1901,2015,1,2,"lad_01_sd",1.26255657405352,"Understory","sd"
"1901_1","late","late",1901,2015,1,2,"lad_02_mn",-4.0370097283528,"Sub-canopy","mn"
"1901_1","late","late",1901,2015,1,2,"lad_02_sd",1.476867359849,"Sub-canopy","sd"
"1901_1","late","late",1901,2015,1,2,"lad_08_mn",-4.33883846852364,"Canopy","mn"
"1901_1","late","late",1901,2015,1,2,"lad_08_sd",1.04675398771933,"Canopy","sd"
"1902_1","late","late",1902,2009,1,1,"lad_01_mn",-1.89415641150157,"Understory","mn"
"1902_1","late","late",1902,2009,1,1,"lad_01_sd",1.27930244317115,"Understory","sd"
"1902_1","late","late",1902,2009,1,1,"lad_02_mn",-3.45434697502857,"Sub-canopy","mn"
"1902_1","late","late",1902,2009,1,1,"lad_02_sd",1.1993198862359,"Sub-canopy","sd"
"1902_1","late","late",1902,2009,1,1,"lad_08_mn",-4.51054727228068,"Canopy","mn"
"1902_1","late","late",1902,2009,1,1,"lad_08_sd",1.03555361110648,"Canopy","sd"
"1902_1","late","late",1902,2015,1,2,"lad_01_mn",-1.94754944139298,"Understory","mn"
"1902_1","late","late",1902,2015,1,2,"lad_01_sd",1.20660392250639,"Understory","sd"
"1902_1","late","late",1902,2015,1,2,"lad_02_mn",-3.89741749230325,"Sub-canopy","mn"
"1902_1","late","late",1902,2015,1,2,"lad_02_sd",1.3129463062437,"Sub-canopy","sd"
"1902_1","late","late",1902,2015,1,2,"lad_08_mn",-4.70371700802177,"Canopy","mn"
"1902_1","late","late",1902,2015,1,2,"lad_08_sd",1.126506979443,"Canopy","sd"
"1903_1","early","early-mid",1903,2015,1,2,"lad_01_mn",-1.8210738400542,"Understory","mn"
"1903_1","early","early-mid",1903,2015,1,2,"lad_01_sd",1.08956560425528,"Understory","sd"
"1903_1","early","early-mid",1903,2015,1,2,"lad_02_mn",-3.48426087824362,"Sub-canopy","mn"
"1903_1","early","early-mid",1903,2015,1,2,"lad_02_sd",1.0421193505475,"Sub-canopy","sd"
"1903_1","early","early-mid",1903,2015,1,2,"lad_08_mn",-5.67588810217859,"Canopy","mn"
"1903_1","early","early-mid",1903,2015,1,2,"lad_08_sd",1.16956220065756,"Canopy","sd"
"1903_1","early","early-mid",1903,2009,1,1,"lad_01_mn",-1.35864122143602,"Understory","mn"
"1903_1","early","early-mid",1903,2009,1,1,"lad_01_sd",0.952620386135386,"Understory","sd"
"1903_1","early","early-mid",1903,2009,1,1,"lad_02_mn",-2.6971365268763,"Sub-canopy","mn"
"1903_1","early","early-mid",1903,2009,1,1,"lad_02_sd",1.03660069316678,"Sub-canopy","sd"
"1903_1","early","early-mid",1903,2009,1,1,"lad_08_mn",-5.35539059134947,"Canopy","mn"
"1903_1","early","early-mid",1903,2009,1,1,"lad_08_sd",1.03380229109601,"Canopy","sd"
"1904_1","late","late",NA,NA,NA,NA,"lad_01_mn",NA,"Understory","mn"
"1904_1","late","late",NA,NA,NA,NA,"lad_01_sd",NA,"Understory","sd"
"1904_1","late","late",NA,NA,NA,NA,"lad_02_mn",NA,"Sub-canopy","mn"
"1904_1","late","late",NA,NA,NA,NA,"lad_02_sd",NA,"Sub-canopy","sd"
"1904_1","late","late",NA,NA,NA,NA,"lad_08_mn",NA,"Canopy","mn"
"1904_1","late","late",NA,NA,NA,NA,"lad_08_sd",NA,"Canopy","sd"
"1905_1","late","late",1905,2009,1,1,"lad_01_mn",-3.18432626441168,"Understory","mn"
"1905_1","late","late",1905,2009,1,1,"lad_01_sd",1.89371689310794,"Understory","sd"
"1905_1","late","late",1905,2009,1,1,"lad_02_mn",-3.67775692319898,"Sub-canopy","mn"
"1905_1","late","late",1905,2009,1,1,"lad_02_sd",1.19911849605846,"Sub-canopy","sd"
"1905_1","late","late",1905,2009,1,1,"lad_08_mn",-5.81526335397811,"Canopy","mn"
"1905_1","late","late",1905,2009,1,1,"lad_08_sd",0.987523855723702,"Canopy","sd"
"1905_1","late","late",1905,2015,1,2,"lad_01_mn",-3.68028734677546,"Understory","mn"
"1905_1","late","late",1905,2015,1,2,"lad_01_sd",2.06094900534214,"Understory","sd"
"1905_1","late","late",1905,2015,1,2,"lad_02_mn",-3.95395033349538,"Sub-canopy","mn"
"1905_1","late","late",1905,2015,1,2,"lad_02_sd",1.47277974708485,"Sub-canopy","sd"
"1905_1","late","late",1905,2015,1,2,"lad_08_mn",-5.85078691961209,"Canopy","mn"
"1905_1","late","late",1905,2015,1,2,"lad_08_sd",0.997054887169613,"Canopy","sd"
"1906_1","late","late",1906,2015,1,2,"lad_01_mn",-3.6721606435598,"Understory","mn"
"1906_1","late","late",1906,2015,1,2,"lad_01_sd",1.31584290772146,"Understory","sd"
"1906_1","late","late",1906,2015,1,2,"lad_02_mn",-3.41241786664866,"Sub-canopy","mn"
"1906_1","late","late",1906,2015,1,2,"lad_02_sd",1.11927907662717,"Sub-canopy","sd"
"1906_1","late","late",1906,2015,1,2,"lad_08_mn",-4.95917618995642,"Canopy","mn"
"1906_1","late","late",1906,2015,1,2,"lad_08_sd",0.959556335591459,"Canopy","sd"
"1906_1","late","late",1906,2009,1,1,"lad_01_mn",-3.58070978755918,"Understory","mn"
"1906_1","late","late",1906,2009,1,1,"lad_01_sd",1.49333945603252,"Understory","sd"
"1906_1","late","late",1906,2009,1,1,"lad_02_mn",-3.51098738757081,"Sub-canopy","mn"
"1906_1","late","late",1906,2009,1,1,"lad_02_sd",1.09720592582926,"Sub-canopy","sd"
"1906_1","late","late",1906,2009,1,1,"lad_08_mn",-5.00959085552656,"Canopy","mn"
"1906_1","late","late",1906,2009,1,1,"lad_08_sd",0.952710674696371,"Canopy","sd"
"1907_1","late","late",1907,2015,1,2,"lad_01_mn",-3.07545614164451,"Understory","mn"
"1907_1","late","late",1907,2015,1,2,"lad_01_sd",1.34401002481997,"Understory","sd"
"1907_1","late","late",1907,2015,1,2,"lad_02_mn",-2.96695866658195,"Sub-canopy","mn"
"1907_1","late","late",1907,2015,1,2,"lad_02_sd",1.03177686155986,"Sub-canopy","sd"
"1907_1","late","late",1907,2015,1,2,"lad_08_mn",-4.58082829016101,"Canopy","mn"
